MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,LivLotRatio,Spaciousness,TotalOutsideSF,Bldg_Duplex,Bldg_OneFam,Bldg_Twnhs,Bldg_TwnhsE,Bldg_TwoFmCon,PorchTypes
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94.0,13615.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7.0,Unf,0.0,1802.0,1802.0,GasA,Excellent,Y,SBrkr,1802.0,0.0,0.0,1802.0,0,0,2,1,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,843.0,Typical,Typical,Paved,158.0,105.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,WD ,Normal,0.13235402130003673,257.42857142857144,263.0,0.0,1802.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,99.0,13069.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,1706.0,1706.0,GasA,Excellent,Y,SBrkr,1718.0,1238.0,0.0,2956.0,0,0,2,1,5,1,Excellent,11,Typ,1,Excellent,BuiltIn,RFn,3,916.0,Typical,Typical,Paved,194.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,WD ,Normal,0.22618409977810086,268.72727272727275,244.0,0.0,2956.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,99.0,12099.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,166.0,1136.0,GasA,Excellent,Y,SBrkr,1136.0,1332.0,0.0,2468.0,1,0,2,1,4,1,Good,10,Typ,1,Good,BuiltIn,Fin,3,872.0,Typical,Typical,Paved,184.0,154.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,WD ,Normal,0.20398380031407554,246.8,338.0,0.0,2468.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,110.0,14277.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3.0,Unf,0.0,379.0,1317.0,GasA,Excellent,Y,SBrkr,1217.0,1168.0,0.0,2385.0,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,3,818.0,Typical,Typical,Paved,192.0,228.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2007,WD ,Normal,0.1670519016600126,340.7142857142857,420.0,0.0,2385.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,93.0,11999.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1181.0,1181.0,GasA,Excellent,Y,SBrkr,1234.0,1140.0,0.0,2374.0,0,0,2,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,Fin,3,656.0,Typical,Typical,Paved,104.0,100.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,WD ,Normal,0.19784982081840152,237.4,204.0,0.0,2374.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,12568.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,226.0,895.0,GasA,Excellent,Y,SBrkr,895.0,923.0,0.0,1818.0,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,Fin,3,774.0,Typical,Typical,Paved,196.0,104.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,New,Partial,0.14465308720560152,227.25,300.0,0.0,1818.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9926.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,436.0,1614.0,GasA,Excellent,Y,SBrkr,1614.0,0.0,0.0,1614.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,878.0,Typical,Typical,Paved,100.0,38.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,WD ,Normal,0.1626032641547451,230.57142857142858,138.0,0.0,1614.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71.0,9254.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1602.0,1721.0,GasA,Excellent,Y,SBrkr,1721.0,0.0,0.0,1721.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,554.0,Typical,Typical,Paved,168.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2007,WD ,Normal,0.18597363302355738,245.85714285714286,195.0,0.0,1721.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,92.0,10732.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1298.0,1298.0,GasA,Excellent,Y,SBrkr,1298.0,530.0,0.0,1828.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,RFn,3,876.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2007,New,Partial,0.17033171822586657,261.14285714285717,40.0,0.0,1828.0,0.0,0.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61.0,7577.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1.0,Unf,0.0,1342.0,1362.0,GasA,Excellent,Y,SBrkr,1362.0,0.0,0.0,1362.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,460.0,Typical,Typical,Paved,192.0,28.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,WD ,Normal,0.17975452025867758,227.0,220.0,0.0,0.0,0.0,1362.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34.0,3901.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1.0,Unf,0.0,436.0,1302.0,GasA,Excellent,Y,SBrkr,1302.0,0.0,0.0,1302.0,1,0,1,1,1,1,Good,5,Typ,1,Good,Attchd,RFn,2,631.0,Typical,Typical,Paved,110.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,New,Partial,0.3337605742117406,260.4,160.0,0.0,0.0,1302.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34.0,3903.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1.0,Unf,0.0,272.0,1302.0,GasA,Excellent,Y,SBrkr,1302.0,0.0,0.0,1302.0,1,0,1,1,1,1,Good,5,Typ,1,Good,Attchd,RFn,2,631.0,Typical,Typical,Paved,110.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,WD ,Normal,0.33358954650269024,260.4,160.0,0.0,0.0,1302.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,41.0,6289.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1.0,Unf,0.0,600.0,1362.0,GasA,Excellent,Y,SBrkr,1362.0,0.0,0.0,1362.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,460.0,Typical,Typical,Paved,192.0,28.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,WD ,Normal,0.21656861186198123,227.0,220.0,0.0,0.0,0.0,1362.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34.0,4590.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Good,Typical,PConc,Good,Good,Mn,GLQ,3.0,Unf,0.0,1530.0,1554.0,GasA,Excellent,Y,SBrkr,1554.0,0.0,0.0,1554.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,627.0,Typical,Typical,Paved,156.0,73.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,WD ,Normal,0.338562091503268,259.0,229.0,0.0,0.0,1554.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34.0,4590.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Good,Typical,PConc,Good,Good,Mn,GLQ,3.0,Unf,0.0,1530.0,1554.0,GasA,Excellent,Y,SBrkr,1554.0,0.0,0.0,1554.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,627.0,Typical,Typical,Paved,156.0,73.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,CWD,Normal,0.338562091503268,259.0,229.0,0.0,0.0,1554.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,44.0,6442.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Good,Typical,PConc,Good,Good,Mn,GLQ,3.0,Unf,0.0,1346.0,1370.0,GasA,Excellent,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,120.0,49.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,10,2007,WD ,Normal,0.21266687364172618,228.33333333333334,169.0,0.0,0.0,0.0,1370.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48.0,7841.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,729.0,1577.0,GasA,Excellent,Y,SBrkr,1577.0,0.0,0.0,1577.0,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,564.0,Typical,Typical,Paved,203.0,39.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,WD ,Normal,0.20112230582833823,262.8333333333333,242.0,0.0,0.0,0.0,1577.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,60.0,7313.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,408.0,1561.0,GasA,Excellent,Y,SBrkr,1561.0,0.0,0.0,1561.0,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,Fin,2,556.0,Typical,Typical,Paved,203.0,47.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,WD ,Normal,0.21345549022289073,260.1666666666667,250.0,0.0,0.0,0.0,1561.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,68.0,7820.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Excellent,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1869.0,1869.0,GasA,Excellent,Y,SBrkr,1869.0,0.0,0.0,1869.0,0,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,617.0,Typical,Typical,Paved,210.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,12,2007,New,Partial,0.23900255754475702,311.5,264.0,0.0,0.0,0.0,1869.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48.0,6240.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1300.0,1324.0,GasA,Excellent,Y,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,Fin,2,550.0,Typical,Typical,Paved,0.0,38.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2007,New,Partial,0.21217948717948718,220.66666666666666,38.0,0.0,0.0,0.0,1324.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48.0,3242.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,405.0,1405.0,GasA,Excellent,Y,SBrkr,1405.0,0.0,0.0,1405.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,478.0,Typical,Typical,Paved,136.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2007,WD ,Normal,0.43337446020974707,234.16666666666666,172.0,0.0,0.0,0.0,1405.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,59.0,15810.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Above_Average,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,CBlock,Good,Typical,No,Unf,7.0,Unf,0.0,768.0,768.0,GasA,Excellent,Y,SBrkr,768.0,728.0,0.0,1496.0,0,0,3,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Unf,2,572.0,Typical,Typical,Paved,100.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,New,Partial,0.09462365591397849,213.71428571428572,100.0,0.0,1496.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,10237.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,768.0,768.0,GasA,Excellent,Y,SBrkr,768.0,768.0,0.0,1536.0,0,0,2,1,3,1,Good,6,Typ,1,Good,Attchd,Fin,2,400.0,Typical,Typical,Paved,100.0,38.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,WD ,Normal,0.15004395819087624,256.0,138.0,0.0,1536.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,10237.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Above_Average,Average,2005,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,783.0,783.0,GasA,Excellent,Y,SBrkr,783.0,701.0,0.0,1484.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,393.0,Typical,Typical,Paved,0.0,72.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2007,New,Partial,0.14496434502295594,185.5,72.0,0.0,1484.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,58.0,13204.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,608.0,608.0,GasA,Excellent,Y,SBrkr,608.0,850.0,0.0,1458.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,BuiltIn,Fin,2,454.0,Typical,Typical,Paved,100.0,33.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2007,New,Partial,0.11042108451984248,243.0,133.0,0.0,1458.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,62.0,8857.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,738.0,738.0,GasA,Excellent,Y,SBrkr,738.0,757.0,0.0,1495.0,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,440.0,Typical,Typical,Paved,100.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2007,New,Partial,0.1687930450491137,213.57142857142858,130.0,0.0,1495.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,9729.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,698.0,698.0,GasA,Excellent,Y,SBrkr,698.0,1048.0,0.0,1746.0,1,0,2,1,3,1,Good,6,Typ,1,Good,BuiltIn,Unf,3,350.0,Typical,Typical,Paved,0.0,34.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2007,New,Partial,0.17946345975948197,291.0,34.0,0.0,1746.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88.0,12216.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,408.0,1326.0,GasA,Excellent,Y,SBrkr,1326.0,0.0,0.0,1326.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,388.0,Typical,Typical,Paved,120.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,2000.0,6,2007,WD ,Normal,0.10854616895874264,221.0,143.0,0.0,1326.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,9018.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,728.0,728.0,GasA,Excellent,Y,SBrkr,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,400.0,Typical,Typical,Paved,100.0,24.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2007,New,Partial,0.1614548680416944,182.0,124.0,0.0,1456.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8993.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,1302.0,1302.0,GasA,Excellent,Y,SBrkr,1302.0,0.0,0.0,1302.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,436.0,Typical,Typical,Paved,0.0,22.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,New,Partial,0.14477927276770822,217.0,22.0,0.0,1302.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8899.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1316.0,1340.0,GasA,Excellent,Y,SBrkr,1340.0,0.0,0.0,1340.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,396.0,Typical,Typical,Paved,100.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,New,Partial,0.15057871670974265,223.33333333333334,130.0,0.0,1340.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,73.0,8499.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,616.0,616.0,GasA,Excellent,Y,SBrkr,616.0,796.0,0.0,1412.0,0,0,2,1,3,1,Good,6,Typ,1,Good,BuiltIn,Fin,2,432.0,Typical,Typical,Paved,0.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2007,New,Partial,0.1661371926108954,235.33333333333334,36.0,0.0,1412.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,72.0,8229.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,752.0,752.0,GasA,Excellent,Y,SBrkr,752.0,752.0,0.0,1504.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,440.0,Typical,Typical,Paved,100.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,12,2007,New,Partial,0.18276825859764248,250.66666666666666,132.0,0.0,1504.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,64.0,7713.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,728.0,728.0,GasA,Excellent,Y,SBrkr,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Fin,2,400.0,Typical,Typical,Paved,100.0,24.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2007,New,Partial,0.1887722027745365,208.0,124.0,0.0,1456.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,7697.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1246.0,1246.0,GasA,Excellent,Y,SBrkr,1258.0,0.0,0.0,1258.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,462.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2007,New,Partial,0.16344030141613616,209.66666666666666,0.0,0.0,1258.0,0.0,0.0,0.0,0
